Txn_ID,Date,Bank,Account,Sort_Code,Account_Name,Type,Description,Reference,Money_In,Money_Out,Amount_Signed,Balance,Counterparty_Raw,Counterparty_Norm,Counterparty_Sort_Code,Counterparty_Account,Is_Own_Account_Transfer,Source_File,Source_Row
LLOYDS-Lloyds_41283719_Oct24-Mar26-798,2025-05-16,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC ISLEY & CO INV23487,,7675.29,-0.0,7675.29,506753.8,Isley & Co,ISLEY AND CO,,,False,Lloyds_41283719_Oct24-Mar26.csv,798
LLOYDS-Lloyds_41283719_Oct24-Mar26-799,2025-05-16,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC LARKHILL LTD INV17266,,4596.96,-0.0,4596.96,511350.76,Larkhill Ltd,LARKHILL LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,799
LLOYDS-Lloyds_41283719_Oct24-Mar26-800,2025-05-16,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC SELBY HOME STORES INV31873,,3567.96,-0.0,3567.96,514918.72,Selby Home Stores,SELBY HOME STORES,,,False,Lloyds_41283719_Oct24-Mar26.csv,800
LLOYDS-Lloyds_41283719_Oct24-Mar26-801,2025-05-16,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO HALCYON IT SERVICES REF 9336,9336,0.0,165.03,-165.03,514753.69,Halcyon It Services,HALCYON IT SERVICES,,,False,Lloyds_41283719_Oct24-Mar26.csv,801
LLOYDS-Lloyds_41283719_Oct24-Mar26-802,2025-05-19,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC FAIRBANK WHOLESALE INV14635,,5012.35,-0.0,5012.35,519766.04,Fairbank Wholesale,FAIRBANK WHOLESALE,,,False,Lloyds_41283719_Oct24-Mar26.csv,802
LLOYDS-Lloyds_41283719_Oct24-Mar26-803,2025-05-19,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC NEWHAM HARDWARE INV39427,,3210.06,-0.0,3210.06,522976.1,Newham Hardware,NEWHAM HARDWARE,,,False,Lloyds_41283719_Oct24-Mar26.csv,803
LLOYDS-Lloyds_41283719_Oct24-Mar26-804,2025-05-19,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO CARROW SECURITY LTD REF 7108,7108,0.0,848.5,-848.5,522127.6,Carrow Security Ltd,CARROW SECURITY LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,804
LLOYDS-Lloyds_41283719_Oct24-Mar26-805,2025-05-19,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO KESTREL FUEL CARDS REF 5444,5444,0.0,4982.08,-4982.08,517145.52,Kestrel Fuel Cards,KESTREL FUEL CARDS,,,False,Lloyds_41283719_Oct24-Mar26.csv,805
LLOYDS-Lloyds_41283719_Oct24-Mar26-806,2025-05-20,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC CASTLEFORD STORES INV70960,,7455.05,-0.0,7455.05,524600.57,Castleford Stores,CASTLEFORD STORES,,,False,Lloyds_41283719_Oct24-Mar26.csv,806
LLOYDS-Lloyds_41283719_Oct24-Mar26-807,2025-05-20,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC QUAYSIDE RETAIL INV16019,,8141.82,-0.0,8141.82,532742.39,Quayside Retail,QUAYSIDE RETAIL,,,False,Lloyds_41283719_Oct24-Mar26.csv,807
LLOYDS-Lloyds_41283719_Oct24-Mar26-808,2025-05-20,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO KESTREL FUEL CARDS REF 2415,2415,0.0,3385.58,-3385.58,529356.81,Kestrel Fuel Cards,KESTREL FUEL CARDS,,,False,Lloyds_41283719_Oct24-Mar26.csv,808
LLOYDS-Lloyds_41283719_Oct24-Mar26-809,2025-05-20,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO MERIDIAN PACKAGING LTD REF 7044,7044,0.0,1323.93,-1323.93,528032.88,Meridian Packaging Ltd,MERIDIAN PACKAGING LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,809
LLOYDS-Lloyds_41283719_Oct24-Mar26-810,2025-05-20,Lloyds,41283719,,Northbridge Trading Ltd Current,TFR,TFR TO 60-12-44 77120931,,0.0,56000.0,-56000.0,472032.88,Northbridge Trading Ltd,NORTHBRIDGE TRADING LTD,60-12-44,77120931,True,Lloyds_41283719_Oct24-Mar26.csv,810
NATWEST-NatWest_77120931_statement-118,2025-05-20,NatWest,77120931,,Northbridge Trading Ltd,TFR,TFR FROM 30-96-26 41283719,,56000.0,0.0,56000.0,143334.51,Northbridge Trading Ltd,NORTHBRIDGE TRADING LTD,30-96-26,41283719,True,NatWest_77120931_statement.xlsx,118
BARCLAYS-Barclays_90311276_export-57,2025-05-21,Barclays,90311276,20-45-18,Northbridge Trading Ltd,,CARD PAYMENT SAGE SOFTWARE,,0.0,410.54,-410.54,30348.73,Sage Software,SAGE SOFTWARE,,,False,Barclays_90311276_export.csv,57
LLOYDS-Lloyds_41283719_Oct24-Mar26-811,2025-05-21,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC HEXHAM SUPPLIES LTD INV70807,,3572.53,-0.0,3572.53,475605.41,Hexham Supplies Ltd,HEXHAM SUPPLIES LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,811
LLOYDS-Lloyds_41283719_Oct24-Mar26-812,2025-05-21,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC PEMBROKE LIVING INV35614,,6413.21,-0.0,6413.21,482018.62,Pembroke Living,PEMBROKE LIVING,,,False,Lloyds_41283719_Oct24-Mar26.csv,812
LLOYDS-Lloyds_41283719_Oct24-Mar26-813,2025-05-21,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC RAVENSCOURT LTD INV42129,,1874.42,-0.0,1874.42,483893.04,Ravenscourt Ltd,RAVENSCOURT LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,813
LLOYDS-Lloyds_41283719_Oct24-Mar26-814,2025-05-21,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO ELLERY LEGAL LLP REF 1157,1157,0.0,5713.29,-5713.29,478179.75,Ellery Legal Llp,ELLERY LEGAL LLP,,,False,Lloyds_41283719_Oct24-Mar26.csv,814
LLOYDS-Lloyds_41283719_Oct24-Mar26-815,2025-05-21,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO MERIDIAN PACKAGING LTD REF 4817,4817,0.0,3318.04,-3318.04,474861.71,Meridian Packaging Ltd,MERIDIAN PACKAGING LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,815
LLOYDS-Lloyds_41283719_Oct24-Mar26-816,2025-05-22,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC GLENMORE TRADING INV79443,,8368.3,-0.0,8368.3,483230.01,Glenmore Trading,GLENMORE TRADING,,,False,Lloyds_41283719_Oct24-Mar26.csv,816
LLOYDS-Lloyds_41283719_Oct24-Mar26-817,2025-05-22,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO OAKLINE OFFICE LTD REF 5584,5584,0.0,694.21,-694.21,482535.8,Oakline Office Ltd,OAKLINE OFFICE LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,817
LLOYDS-Lloyds_41283719_Oct24-Mar26-818,2025-05-22,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO VODAFONE BUSINESS REF 1981,1981,0.0,5839.47,-5839.47,476696.33,Vodafone Business,VODAFONE BUSINESS,,,False,Lloyds_41283719_Oct24-Mar26.csv,818
NATWEST-NatWest_77120931_statement-119,2025-05-22,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO HMRC PAYE 0525,,0.0,13037.79,-13037.79,130296.72,HMRC,HMRC,,,False,NatWest_77120931_statement.xlsx,119
LLOYDS-Lloyds_41283719_Oct24-Mar26-819,2025-05-23,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC CASTLEFORD STORES INV86122,,1445.5,-0.0,1445.5,478141.83,Castleford Stores,CASTLEFORD STORES,,,False,Lloyds_41283719_Oct24-Mar26.csv,819
LLOYDS-Lloyds_41283719_Oct24-Mar26-820,2025-05-23,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC CASTLEFORD STORES INV87580,,5129.0,-0.0,5129.0,483270.83,Castleford Stores,CASTLEFORD STORES,,,False,Lloyds_41283719_Oct24-Mar26.csv,820
LLOYDS-Lloyds_41283719_Oct24-Mar26-821,2025-05-23,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC EVERLY INTERIORS LTD INV93521,,7095.71,-0.0,7095.71,490366.54,Everly Interiors Ltd,EVERLY INTERIORS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,821
LLOYDS-Lloyds_41283719_Oct24-Mar26-822,2025-05-23,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC LARKHILL LTD INV70091,,8301.53,-0.0,8301.53,498668.07,Larkhill Ltd,LARKHILL LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,822
LLOYDS-Lloyds_41283719_Oct24-Mar26-823,2025-05-23,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO BRAMBLE ACCOUNTANTS REF 3141,3141,0.0,1535.11,-1535.11,497132.96,Bramble Accountants,BRAMBLE ACCOUNTANTS,,,False,Lloyds_41283719_Oct24-Mar26.csv,823
LLOYDS-Lloyds_41283719_Oct24-Mar26-824,2025-05-23,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO REDGATE CLEANING LTD REF 6161,6161,0.0,5567.35,-5567.35,491565.61,Redgate Cleaning Ltd,REDGATE CLEANING LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,824
LLOYDS-Lloyds_41283719_Oct24-Mar26-825,2025-05-26,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC ISLEY & CO INV25717,,1405.28,-0.0,1405.28,492970.89,Isley & Co,ISLEY AND CO,,,False,Lloyds_41283719_Oct24-Mar26.csv,825
LLOYDS-Lloyds_41283719_Oct24-Mar26-826,2025-05-26,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC JARROW BUILDERS MERCHANTS INV89076,,1014.57,-0.0,1014.57,493985.46,Jarrow Builders Merchants,JARROW BUILDERS MERCHANTS,,,False,Lloyds_41283719_Oct24-Mar26.csv,826
LLOYDS-Lloyds_41283719_Oct24-Mar26-827,2025-05-26,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC KINGSMEAD DISTRIBUTION INV29441,,1411.46,-0.0,1411.46,495396.92,Kingsmead Distribution,KINGSMEAD DISTRIBUTION,,,False,Lloyds_41283719_Oct24-Mar26.csv,827
LLOYDS-Lloyds_41283719_Oct24-Mar26-828,2025-05-26,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO LUMEN ENERGY LTD REF 7492,7492,0.0,3153.74,-3153.74,492243.18,Lumen Energy Ltd,LUMEN ENERGY LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,828
NATWEST-NatWest_77120931_statement-120,2025-05-26,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO A PATEL SALARY MAY25,,0.0,2669.69,-2669.69,127627.03,A Patel,A PATEL,,,False,NatWest_77120931_statement.xlsx,120
NATWEST-NatWest_77120931_statement-121,2025-05-26,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO C WALSH SALARY MAY25,,0.0,2664.26,-2664.26,124962.77,C Walsh,C WALSH,,,False,NatWest_77120931_statement.xlsx,121
NATWEST-NatWest_77120931_statement-122,2025-05-26,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO D O'BRIEN SALARY MAY25,,0.0,2433.86,-2433.86,122528.91,D O'Brien,D O'BRIEN,,,False,NatWest_77120931_statement.xlsx,122
NATWEST-NatWest_77120931_statement-123,2025-05-26,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO E MORGAN SALARY MAY25,,0.0,2085.25,-2085.25,120443.66,E Morgan,E MORGAN,,,False,NatWest_77120931_statement.xlsx,123
NATWEST-NatWest_77120931_statement-124,2025-05-26,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO H SCHMIDT SALARY MAY25,,0.0,2105.25,-2105.25,118338.41,H Schmidt,H SCHMIDT,,,False,NatWest_77120931_statement.xlsx,124
NATWEST-NatWest_77120931_statement-125,2025-05-26,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO J SMITH SALARY MAY25,,0.0,4200.0,-4200.0,114138.41,J Smith,J SMITH,,,False,NatWest_77120931_statement.xlsx,125
NATWEST-NatWest_77120931_statement-126,2025-05-26,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO J TAYLOR SALARY MAY25,,0.0,3209.57,-3209.57,110928.84,J Taylor,J TAYLOR,,,False,NatWest_77120931_statement.xlsx,126
NATWEST-NatWest_77120931_statement-127,2025-05-26,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO L KOWALSKI SALARY MAY25,,0.0,3504.04,-3504.04,107424.8,L Kowalski,L KOWALSKI,,,False,NatWest_77120931_statement.xlsx,127
NATWEST-NatWest_77120931_statement-128,2025-05-26,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO M HUGHES SALARY MAY25,,0.0,2131.39,-2131.39,105293.41,M Hughes,M HUGHES,,,False,NatWest_77120931_statement.xlsx,128
NATWEST-NatWest_77120931_statement-129,2025-05-26,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO P SINGH SALARY MAY25,,0.0,2509.09,-2509.09,102784.32,P Singh,P SINGH,,,False,NatWest_77120931_statement.xlsx,129
NATWEST-NatWest_77120931_statement-130,2025-05-26,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO R DAVIES SALARY MAY25,,0.0,3209.25,-3209.25,99575.07,R Davies,R DAVIES,,,False,NatWest_77120931_statement.xlsx,130
NATWEST-NatWest_77120931_statement-131,2025-05-26,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO S OKAFOR SALARY MAY25,,0.0,2297.14,-2297.14,97277.93,S Okafor,S OKAFOR,,,False,NatWest_77120931_statement.xlsx,131
NATWEST-NatWest_77120931_statement-132,2025-05-26,NatWest,77120931,,Northbridge Trading Ltd,FPO,FPO T NGUYEN SALARY MAY25,,0.0,2079.62,-2079.62,95198.31,T Nguyen,T NGUYEN,,,False,NatWest_77120931_statement.xlsx,132
LLOYDS-Lloyds_41283719_Oct24-Mar26-829,2025-05-27,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC ALDERTON RETAIL LTD INV63004,,7365.89,-0.0,7365.89,499609.07,Alderton Retail Ltd,ALDERTON RETAIL LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,829
LLOYDS-Lloyds_41283719_Oct24-Mar26-830,2025-05-27,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC RAVENSCOURT LTD INV82105,,2648.85,-0.0,2648.85,502257.92,Ravenscourt Ltd,RAVENSCOURT LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,830
LLOYDS-Lloyds_41283719_Oct24-Mar26-831,2025-05-27,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO BRIGHTPATH PRINT LTD REF 3290,3290,0.0,860.5,-860.5,501397.42,Brightpath Print Ltd,BRIGHTPATH PRINT LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,831
LLOYDS-Lloyds_41283719_Oct24-Mar26-832,2025-05-27,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO COASTLINE LOGISTICS LTD REF 4641,4641,0.0,914.68,-914.68,500482.74,Coastline Logistics Ltd,COASTLINE LOGISTICS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,832
LLOYDS-Lloyds_41283719_Oct24-Mar26-833,2025-05-28,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC CASTLEFORD STORES INV12857,,8477.86,-0.0,8477.86,508960.6,Castleford Stores,CASTLEFORD STORES,,,False,Lloyds_41283719_Oct24-Mar26.csv,833
LLOYDS-Lloyds_41283719_Oct24-Mar26-834,2025-05-28,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC CASTLEFORD STORES INV86326,,5271.73,-0.0,5271.73,514232.33,Castleford Stores,CASTLEFORD STORES,,,False,Lloyds_41283719_Oct24-Mar26.csv,834
LLOYDS-Lloyds_41283719_Oct24-Mar26-835,2025-05-28,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC EVERLY INTERIORS LTD INV22055,,7759.61,-0.0,7759.61,521991.94,Everly Interiors Ltd,EVERLY INTERIORS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,835
LLOYDS-Lloyds_41283719_Oct24-Mar26-836,2025-05-28,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC GLENMORE TRADING INV94670,,4158.76,-0.0,4158.76,526150.7,Glenmore Trading,GLENMORE TRADING,,,False,Lloyds_41283719_Oct24-Mar26.csv,836
LLOYDS-Lloyds_41283719_Oct24-Mar26-837,2025-05-28,Lloyds,41283719,,Northbridge Trading Ltd Current,DEB,ACCOUNT FEE,,0.0,53.11,-53.11,526097.59,Lloyds,LLOYDS,,,False,Lloyds_41283719_Oct24-Mar26.csv,837
LLOYDS-Lloyds_41283719_Oct24-Mar26-838,2025-05-28,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO BRIGHTPATH PRINT LTD REF 1699,1699,0.0,5662.34,-5662.34,520435.25,Brightpath Print Ltd,BRIGHTPATH PRINT LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,838
LLOYDS-Lloyds_41283719_Oct24-Mar26-839,2025-05-28,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO COASTLINE LOGISTICS LTD REF 3752,3752,0.0,5556.17,-5556.17,514879.08,Coastline Logistics Ltd,COASTLINE LOGISTICS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,839
NATWEST-NatWest_77120931_statement-133,2025-05-28,NatWest,77120931,,Northbridge Trading Ltd,DEB,ACCOUNT CHARGES,,0.0,29.92,-29.92,95168.39,NatWest,NATWEST,,,False,NatWest_77120931_statement.xlsx,133
BARCLAYS-Barclays_90311276_export-58,2025-05-29,Barclays,90311276,20-45-18,Northbridge Trading Ltd,,CARD PAYMENT TRAVIS PERKINS,,0.0,310.15,-310.15,30038.58,Travis Perkins,TRAVIS PERKINS,,,False,Barclays_90311276_export.csv,58
LLOYDS-Lloyds_41283719_Oct24-Mar26-840,2025-05-29,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC EVERLY INTERIORS LTD INV14541,,5490.03,-0.0,5490.03,520369.11,Everly Interiors Ltd,EVERLY INTERIORS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,840
LLOYDS-Lloyds_41283719_Oct24-Mar26-841,2025-05-29,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC FAIRBANK WHOLESALE INV46042,,2882.87,-0.0,2882.87,523251.98,Fairbank Wholesale,FAIRBANK WHOLESALE,,,False,Lloyds_41283719_Oct24-Mar26.csv,841
LLOYDS-Lloyds_41283719_Oct24-Mar26-842,2025-05-29,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC FAIRBANK WHOLESALE INV56392,,2374.79,-0.0,2374.79,525626.77,Fairbank Wholesale,FAIRBANK WHOLESALE,,,False,Lloyds_41283719_Oct24-Mar26.csv,842
LLOYDS-Lloyds_41283719_Oct24-Mar26-843,2025-05-29,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO HALCYON IT SERVICES REF 5835,5835,0.0,3068.52,-3068.52,522558.25,Halcyon It Services,HALCYON IT SERVICES,,,False,Lloyds_41283719_Oct24-Mar26.csv,843
LLOYDS-Lloyds_41283719_Oct24-Mar26-844,2025-05-29,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO REDGATE CLEANING LTD REF 7275,7275,0.0,952.83,-952.83,521605.42,Redgate Cleaning Ltd,REDGATE CLEANING LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,844
LLOYDS-Lloyds_41283719_Oct24-Mar26-845,2025-05-29,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO SABLE MARKETING LTD REF 8848,8848,0.0,506.73,-506.73,521098.69,Sable Marketing Ltd,SABLE MARKETING LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,845
BARCLAYS-Barclays_90311276_export-59,2025-05-30,Barclays,90311276,20-45-18,Northbridge Trading Ltd,,CASH WDL 30MAY,,0.0,200.0,-200.0,29838.58,CASH,CASH,,,False,Barclays_90311276_export.csv,59
LLOYDS-Lloyds_41283719_Oct24-Mar26-846,2025-05-30,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC MARSDEN DIY INV57069,,4441.54,-0.0,4441.54,525540.23,Marsden Diy,MARSDEN DIY,,,False,Lloyds_41283719_Oct24-Mar26.csv,846
LLOYDS-Lloyds_41283719_Oct24-Mar26-847,2025-05-30,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO LUMEN ENERGY LTD REF 9231,9231,0.0,2031.39,-2031.39,523508.84,Lumen Energy Ltd,LUMEN ENERGY LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,847
LLOYDS-Lloyds_41283719_Oct24-Mar26-848,2025-05-30,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO REDGATE CLEANING LTD REF 3946,3946,0.0,302.47,-302.47,523206.37,Redgate Cleaning Ltd,REDGATE CLEANING LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,848
LLOYDS-Lloyds_41283719_Oct24-Mar26-849,2025-06-02,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC FAIRBANK WHOLESALE INV23124,,2633.29,-0.0,2633.29,525839.66,Fairbank Wholesale,FAIRBANK WHOLESALE,,,False,Lloyds_41283719_Oct24-Mar26.csv,849
LLOYDS-Lloyds_41283719_Oct24-Mar26-850,2025-06-02,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC HEXHAM SUPPLIES LTD INV44934,,4862.78,-0.0,4862.78,530702.44,Hexham Supplies Ltd,HEXHAM SUPPLIES LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,850
LLOYDS-Lloyds_41283719_Oct24-Mar26-851,2025-06-02,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC LARKHILL LTD INV86544,,8496.92,-0.0,8496.92,539199.36,Larkhill Ltd,LARKHILL LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,851
LLOYDS-Lloyds_41283719_Oct24-Mar26-852,2025-06-02,Lloyds,41283719,,Northbridge Trading Ltd Current,DD,DD HARTWELL FINANCE PLC,,0.0,3180.4,-3180.4,536018.96,Hartwell Finance plc,HARTWELL FINANCE PLC,,,False,Lloyds_41283719_Oct24-Mar26.csv,852
LLOYDS-Lloyds_41283719_Oct24-Mar26-853,2025-06-02,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO HALCYON IT SERVICES REF 7363,7363,0.0,2225.61,-2225.61,533793.35,Halcyon It Services,HALCYON IT SERVICES,,,False,Lloyds_41283719_Oct24-Mar26.csv,853
LLOYDS-Lloyds_41283719_Oct24-Mar26-854,2025-06-02,Lloyds,41283719,,Northbridge Trading Ltd Current,SO,SO ASHCOMBE ESTATES RENT,,0.0,6250.0,-6250.0,527543.35,Ashcombe Estates,ASHCOMBE ESTATES,,,False,Lloyds_41283719_Oct24-Mar26.csv,854
BARCLAYS-Barclays_90311276_export-60,2025-06-03,Barclays,90311276,20-45-18,Northbridge Trading Ltd,,CARD PAYMENT NORTHGATE VEHICLE HIRE,,0.0,61.52,-61.52,29777.06,Northgate Vehicle Hire,NORTHGATE VEHICLE HIRE,,,False,Barclays_90311276_export.csv,60
LLOYDS-Lloyds_41283719_Oct24-Mar26-855,2025-06-03,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC HEXHAM SUPPLIES LTD INV87662,,3180.43,-0.0,3180.43,530723.78,Hexham Supplies Ltd,HEXHAM SUPPLIES LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,855
LLOYDS-Lloyds_41283719_Oct24-Mar26-856,2025-06-03,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC LARKHILL LTD INV87537,,920.01,-0.0,920.01,531643.79,Larkhill Ltd,LARKHILL LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,856
LLOYDS-Lloyds_41283719_Oct24-Mar26-857,2025-06-03,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO CARROW SECURITY LTD REF 3328,3328,0.0,3444.19,-3444.19,528199.6,Carrow Security Ltd,CARROW SECURITY LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,857
LLOYDS-Lloyds_41283719_Oct24-Mar26-858,2025-06-03,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO FENWICK COMPONENTS LTD REF 9064,9064,0.0,3321.43,-3321.43,524878.17,Fenwick Components Ltd,FENWICK COMPONENTS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,858
LLOYDS-Lloyds_41283719_Oct24-Mar26-859,2025-06-04,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC ALDERTON RETAIL LTD INV79002,,4428.31,-0.0,4428.31,529306.48,Alderton Retail Ltd,ALDERTON RETAIL LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,859
LLOYDS-Lloyds_41283719_Oct24-Mar26-860,2025-06-04,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC KINGSMEAD DISTRIBUTION INV90495,,2271.42,-0.0,2271.42,531577.9,Kingsmead Distribution,KINGSMEAD DISTRIBUTION,,,False,Lloyds_41283719_Oct24-Mar26.csv,860
LLOYDS-Lloyds_41283719_Oct24-Mar26-861,2025-06-04,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO KESTREL FUEL CARDS REF 3907,3907,0.0,5524.87,-5524.87,526053.03,Kestrel Fuel Cards,KESTREL FUEL CARDS,,,False,Lloyds_41283719_Oct24-Mar26.csv,861
LLOYDS-Lloyds_41283719_Oct24-Mar26-862,2025-06-05,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC EVERLY INTERIORS LTD INV86888,,6196.63,-0.0,6196.63,532249.66,Everly Interiors Ltd,EVERLY INTERIORS LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,862
LLOYDS-Lloyds_41283719_Oct24-Mar26-863,2025-06-05,Lloyds,41283719,,Northbridge Trading Ltd Current,FPO,FPO BRIGHTPATH PRINT LTD REF 9622,9622,0.0,5184.92,-5184.92,527064.74,Brightpath Print Ltd,BRIGHTPATH PRINT LTD,,,False,Lloyds_41283719_Oct24-Mar26.csv,863
BARCLAYS-Barclays_90311276_export-61,2025-06-06,Barclays,90311276,20-45-18,Northbridge Trading Ltd,,CARD PAYMENT SAGE SOFTWARE,,0.0,411.35,-411.35,29365.71,Sage Software,SAGE SOFTWARE,,,False,Barclays_90311276_export.csv,61
LLOYDS-Lloyds_41283719_Oct24-Mar26-864,2025-06-06,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC FAIRBANK WHOLESALE INV67261,,6876.37,-0.0,6876.37,533941.11,Fairbank Wholesale,FAIRBANK WHOLESALE,,,False,Lloyds_41283719_Oct24-Mar26.csv,864
LLOYDS-Lloyds_41283719_Oct24-Mar26-865,2025-06-06,Lloyds,41283719,,Northbridge Trading Ltd Current,BGC,BGC JARROW BUILDERS MERCHANTS INV52284,,1764.32,-0.0,1764.32,535705.43,Jarrow Builders Merchants,JARROW BUILDERS MERCHANTS,,,False,Lloyds_41283719_Oct24-Mar26.csv,865
